"type","choice","old","new","question","required","relevant","constraint","calculation","Continua","Discreta","Binaria","Categorica","Promedio","Suma","Maximo","Minimo","Porcentaje","IfAny","Count","Moda","area_total","area_coffee","area_productive","area_all","weight_produced","weight_sold","distance_between","distance_within","price_min","price_max","baseline","endline","bl_loop","el_loop","force_join","bar_plot_avg","bar_plot_cnt","line_plot_y","line_plot_x","donut_plot","choropleth_plot","grouping_var","type_column","logarithm"
"dummies","interventions",NA,"aspectsExperimentedWith/19_tec","Que aspectos de ${TIX} ensayo?/Aclareo de plantas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/2","Que aspectos de ${TIX} ensayo?/Fertilizacion basada en analisis del suelo",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/2_tec","Que aspectos de ${TIX} ensayo?/Fertilizacion basada en analisis del suelo",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/20","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/20_tec","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/21","Que aspectos de ${TIX} ensayo?/25-50 de sombra dependiendo de la temperatura",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/21_tec","Que aspectos de ${TIX} ensayo?/25-50 de sombra dependiendo de la temperatura",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/22","Que aspectos de ${TIX} ensayo?/Manejo de tejidos y poda de arboles de sombra",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/22_tec","Que aspectos de ${TIX} ensayo?/Manejo de tejidos y poda de arboles de sombra",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/23","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/23_tec","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/24","Que aspectos de ${TIX} ensayo?/Barreras vivas",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/24_tec","Que aspectos de ${TIX} ensayo?/Barreras vivas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/25","Que aspectos de ${TIX} ensayo?/Barreras muertas",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/25_tec","Que aspectos de ${TIX} ensayo?/Barreras muertas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/26","Que aspectos de ${TIX} ensayo?/Cobertura de suelo",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/26_tec","Que aspectos de ${TIX} ensayo?/Cobertura de suelo",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/27","Que aspectos de ${TIX} ensayo?/Diques",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/27_tec","Que aspectos de ${TIX} ensayo?/Diques",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/28","Que aspectos de ${TIX} ensayo?/Zanjas",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/28_tec","Que aspectos de ${TIX} ensayo?/Zanjas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/29","Que aspectos de ${TIX} ensayo?/Curvas a nivel",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/29_tec","Que aspectos de ${TIX} ensayo?/Curvas a nivel",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/3","Que aspectos de ${TIX} ensayo?/Dosis ajustada a la edad de la planta",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/3_tec","Que aspectos de ${TIX} ensayo?/Dosis ajustada a la edad de la planta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/30","Que aspectos de ${TIX} ensayo?/Hierbas estabilizadoras",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/30_tec","Que aspectos de ${TIX} ensayo?/Hierbas estabilizadoras",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/31","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/31_tec","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/32","Que aspectos de ${TIX} ensayo?/Resiembra",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/32_tec","Que aspectos de ${TIX} ensayo?/Resiembra",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/33","Que aspectos de ${TIX} ensayo?/Recepa",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/33_tec","Que aspectos de ${TIX} ensayo?/Recepa",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/34","Que aspectos de ${TIX} ensayo?/Sustituir plantas muertas (falla fisica)",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/34_tec","Que aspectos de ${TIX} ensayo?/Sustituir plantas muertas (falla fisica)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/35","Que aspectos de ${TIX} ensayo?/Siembra nueva",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/35_tec","Que aspectos de ${TIX} ensayo?/Siembra nueva",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/36","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/36_tec","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/37","Que aspectos de ${TIX} ensayo?/Poda alta",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/37_tec","Que aspectos de ${TIX} ensayo?/Poda alta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/38","Que aspectos de ${TIX} ensayo?/Poda baja",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/38_tec","Que aspectos de ${TIX} ensayo?/Poda baja",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/39","Que aspectos de ${TIX} ensayo?/Deshije",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/39_tec","Que aspectos de ${TIX} ensayo?/Deshije",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/4","Que aspectos de ${TIX} ensayo?/Fertilizacion aplicada durante la temporada de lluvias",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/4_tec","Que aspectos de ${TIX} ensayo?/Fertilizacion aplicada durante la temporada de lluvias",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/40","Que aspectos de ${TIX} ensayo?/Descope",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/40_tec","Que aspectos de ${TIX} ensayo?/Descope",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/41","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/41_tec","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/42","Que aspectos de ${TIX} ensayo?/Registro de practica",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/42_tec","Que aspectos de ${TIX} ensayo?/Registro de practica",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/43","Que aspectos de ${TIX} ensayo?/Planillas",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/43_tec","Que aspectos de ${TIX} ensayo?/Planillas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/44","Que aspectos de ${TIX} ensayo?/Gestion contable",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/44_tec","Que aspectos de ${TIX} ensayo?/Gestion contable",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/45","Que aspectos de ${TIX} ensayo?/Planes de inversion",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/45_tec","Que aspectos de ${TIX} ensayo?/Planes de inversion",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/46","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/46_tec","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/47","Que aspectos de ${TIX} ensayo?/Calibracion",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/47_tec","Que aspectos de ${TIX} ensayo?/Calibracion",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/48","Que aspectos de ${TIX} ensayo?/Catacion",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/48_tec","Que aspectos de ${TIX} ensayo?/Catacion",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/49","Que aspectos de ${TIX} ensayo?/Control cosecha",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/49_tec","Que aspectos de ${TIX} ensayo?/Control cosecha",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/5","Que aspectos de ${TIX} ensayo?/Fertilizacion basada en las previsiones de cosecha",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/5_tec","Que aspectos de ${TIX} ensayo?/Fertilizacion basada en las previsiones de cosecha",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/50","Que aspectos de ${TIX} ensayo?/Separacion granos cosecha",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/50_tec","Que aspectos de ${TIX} ensayo?/Separacion granos cosecha",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/51","Que aspectos de ${TIX} ensayo?/Mejora de proceso",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/51_tec","Que aspectos de ${TIX} ensayo?/Mejora de proceso",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/52","Que aspectos de ${TIX} ensayo?/Siembra nueva variedad",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/52_tec","Que aspectos de ${TIX} ensayo?/Siembra nueva variedad",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/53","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/53_tec","Que aspectos de ${TIX} ensayo?/Ninguno de estos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/54","Que aspectos de ${TIX} ensayo?/Poda de bandolas (poda sanitaria)",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/54_tec","Que aspectos de ${TIX} ensayo?/Poda de bandolas (poda sanitaria)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","interventions",NA,"aspectsExperimentedWith/56","Que aspectos de ${TIX} ensayo?/Otros",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"tech_repeat","tech_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
